"","X","Periodo","Tipo.de.dato","Grupos.ECOICOP","value"
"13277",13277,"2017M08","Variación anual","12 Otros bienes y servicios",0.6
"13278",13278,"2017M07","Variación anual","12 Otros bienes y servicios",1
"13279",13279,"2017M06","Variación anual","12 Otros bienes y servicios",1.1
"13280",13280,"2017M05","Variación anual","12 Otros bienes y servicios",1.1
"13281",13281,"2017M04","Variación anual","12 Otros bienes y servicios",1.1
"13282",13282,"2017M03","Variación anual","12 Otros bienes y servicios",1.1
"13283",13283,"2017M02","Variación anual","12 Otros bienes y servicios",1
"13284",13284,"2017M01","Variación anual","12 Otros bienes y servicios",1.4
"13285",13285,"2016M12","Variación anual","12 Otros bienes y servicios",1.9
"13286",13286,"2016M11","Variación anual","12 Otros bienes y servicios",1.9
"13287",13287,"2016M10","Variación anual","12 Otros bienes y servicios",1.9
"13288",13288,"2016M09","Variación anual","12 Otros bienes y servicios",1.8
"13289",13289,"2016M08","Variación anual","12 Otros bienes y servicios",1.8
"13290",13290,"2016M07","Variación anual","12 Otros bienes y servicios",1.1
"13291",13291,"2016M06","Variación anual","12 Otros bienes y servicios",1.2
"13292",13292,"2016M05","Variación anual","12 Otros bienes y servicios",1.5
"13293",13293,"2016M04","Variación anual","12 Otros bienes y servicios",1.6
"13294",13294,"2016M03","Variación anual","12 Otros bienes y servicios",1.5
"13295",13295,"2016M02","Variación anual","12 Otros bienes y servicios",1.5
"13296",13296,"2016M01","Variación anual","12 Otros bienes y servicios",1.5
"13297",13297,"2015M12","Variación anual","12 Otros bienes y servicios",1.7
"13298",13298,"2015M11","Variación anual","12 Otros bienes y servicios",1.7
"13299",13299,"2015M10","Variación anual","12 Otros bienes y servicios",1.6
"13300",13300,"2015M09","Variación anual","12 Otros bienes y servicios",1.7
"13301",13301,"2015M08","Variación anual","12 Otros bienes y servicios",1.7
"13302",13302,"2015M07","Variación anual","12 Otros bienes y servicios",1.7
"13303",13303,"2015M06","Variación anual","12 Otros bienes y servicios",1.5
"13304",13304,"2015M05","Variación anual","12 Otros bienes y servicios",1.5
"13305",13305,"2015M04","Variación anual","12 Otros bienes y servicios",1.5
"13306",13306,"2015M03","Variación anual","12 Otros bienes y servicios",1.4
"13307",13307,"2015M02","Variación anual","12 Otros bienes y servicios",1.4
"13308",13308,"2015M01","Variación anual","12 Otros bienes y servicios",1.7
"13309",13309,"2014M12","Variación anual","12 Otros bienes y servicios",1.3
"13310",13310,"2014M11","Variación anual","12 Otros bienes y servicios",1.2
"13311",13311,"2014M10","Variación anual","12 Otros bienes y servicios",1.2
"13312",13312,"2014M09","Variación anual","12 Otros bienes y servicios",1.2
"13313",13313,"2014M08","Variación anual","12 Otros bienes y servicios",1.2
"13314",13314,"2014M07","Variación anual","12 Otros bienes y servicios",1.2
"13315",13315,"2014M06","Variación anual","12 Otros bienes y servicios",1.2
"13316",13316,"2014M05","Variación anual","12 Otros bienes y servicios",0.7
"13317",13317,"2014M04","Variación anual","12 Otros bienes y servicios",0.7
"13318",13318,"2014M03","Variación anual","12 Otros bienes y servicios",0.8
"13319",13319,"2014M02","Variación anual","12 Otros bienes y servicios",0.7
"13320",13320,"2014M01","Variación anual","12 Otros bienes y servicios",0.4
"13321",13321,"2013M12","Variación anual","12 Otros bienes y servicios",0.3
"13322",13322,"2013M11","Variación anual","12 Otros bienes y servicios",0.4
"13323",13323,"2013M10","Variación anual","12 Otros bienes y servicios",0.5
"13324",13324,"2013M09","Variación anual","12 Otros bienes y servicios",1.3
"13325",13325,"2013M08","Variación anual","12 Otros bienes y servicios",2.2
"13326",13326,"2013M07","Variación anual","12 Otros bienes y servicios",2.7
"13327",13327,"2013M06","Variación anual","12 Otros bienes y servicios",2.7
"13328",13328,"2013M05","Variación anual","12 Otros bienes y servicios",2.9
"13329",13329,"2013M04","Variación anual","12 Otros bienes y servicios",2.7
"13330",13330,"2013M03","Variación anual","12 Otros bienes y servicios",2.9
"13331",13331,"2013M02","Variación anual","12 Otros bienes y servicios",3
"13332",13332,"2013M01","Variación anual","12 Otros bienes y servicios",3
"13333",13333,"2012M12","Variación anual","12 Otros bienes y servicios",3.3
"13334",13334,"2012M11","Variación anual","12 Otros bienes y servicios",3.5
"13335",13335,"2012M10","Variación anual","12 Otros bienes y servicios",3.4
"13336",13336,"2012M09","Variación anual","12 Otros bienes y servicios",2.6
"13337",13337,"2012M08","Variación anual","12 Otros bienes y servicios",1.8
"13338",13338,"2012M07","Variación anual","12 Otros bienes y servicios",1.4
"13339",13339,"2012M06","Variación anual","12 Otros bienes y servicios",1.5
"13340",13340,"2012M05","Variación anual","12 Otros bienes y servicios",1.7
"13341",13341,"2012M04","Variación anual","12 Otros bienes y servicios",1.9
"13342",13342,"2012M03","Variación anual","12 Otros bienes y servicios",2
"13343",13343,"2012M02","Variación anual","12 Otros bienes y servicios",2.3
"13344",13344,"2012M01","Variación anual","12 Otros bienes y servicios",2.6
"13345",13345,"2011M12","Variación anual","12 Otros bienes y servicios",2.7
"13346",13346,"2011M11","Variación anual","12 Otros bienes y servicios",2.6
"13347",13347,"2011M10","Variación anual","12 Otros bienes y servicios",2.7
"13348",13348,"2011M09","Variación anual","12 Otros bienes y servicios",2.8
"13349",13349,"2011M08","Variación anual","12 Otros bienes y servicios",2.9
"13350",13350,"2011M07","Variación anual","12 Otros bienes y servicios",3
"13351",13351,"2011M06","Variación anual","12 Otros bienes y servicios",3.2
"13352",13352,"2011M05","Variación anual","12 Otros bienes y servicios",3.1
"13353",13353,"2011M04","Variación anual","12 Otros bienes y servicios",3.2
"13354",13354,"2011M03","Variación anual","12 Otros bienes y servicios",3.1
"13355",13355,"2011M02","Variación anual","12 Otros bienes y servicios",3.1
"13356",13356,"2011M01","Variación anual","12 Otros bienes y servicios",2.8
"13357",13357,"2010M12","Variación anual","12 Otros bienes y servicios",2.8
"13358",13358,"2010M11","Variación anual","12 Otros bienes y servicios",2.7
"13359",13359,"2010M10","Variación anual","12 Otros bienes y servicios",2.7
"13360",13360,"2010M09","Variación anual","12 Otros bienes y servicios",2.6
"13361",13361,"2010M08","Variación anual","12 Otros bienes y servicios",2.6
"13362",13362,"2010M07","Variación anual","12 Otros bienes y servicios",2.4
"13363",13363,"2010M06","Variación anual","12 Otros bienes y servicios",2.1
"13364",13364,"2010M05","Variación anual","12 Otros bienes y servicios",2.1
"13365",13365,"2010M04","Variación anual","12 Otros bienes y servicios",1.9
"13366",13366,"2010M03","Variación anual","12 Otros bienes y servicios",1.9
"13367",13367,"2010M02","Variación anual","12 Otros bienes y servicios",1.8
"13368",13368,"2010M01","Variación anual","12 Otros bienes y servicios",1.8
"13369",13369,"2009M12","Variación anual","12 Otros bienes y servicios",2.1
"13370",13370,"2009M11","Variación anual","12 Otros bienes y servicios",2.1
"13371",13371,"2009M10","Variación anual","12 Otros bienes y servicios",2.1
"13372",13372,"2009M09","Variación anual","12 Otros bienes y servicios",2.1
"13373",13373,"2009M08","Variación anual","12 Otros bienes y servicios",2.2
"13374",13374,"2009M07","Variación anual","12 Otros bienes y servicios",2.2
"13375",13375,"2009M06","Variación anual","12 Otros bienes y servicios",2.4
"13376",13376,"2009M05","Variación anual","12 Otros bienes y servicios",2.7
"13377",13377,"2009M04","Variación anual","12 Otros bienes y servicios",2.8
"13378",13378,"2009M03","Variación anual","12 Otros bienes y servicios",3
"13379",13379,"2009M02","Variación anual","12 Otros bienes y servicios",3
"13380",13380,"2009M01","Variación anual","12 Otros bienes y servicios",3.5
"13381",13381,"2008M12","Variación anual","12 Otros bienes y servicios",3.5
"13382",13382,"2008M11","Variación anual","12 Otros bienes y servicios",3.6
"13383",13383,"2008M10","Variación anual","12 Otros bienes y servicios",3.7
"13384",13384,"2008M09","Variación anual","12 Otros bienes y servicios",3.6
"13385",13385,"2008M08","Variación anual","12 Otros bienes y servicios",3.5
"13386",13386,"2008M07","Variación anual","12 Otros bienes y servicios",3.5
"13387",13387,"2008M06","Variación anual","12 Otros bienes y servicios",3.5
"13388",13388,"2008M05","Variación anual","12 Otros bienes y servicios",3.2
"13389",13389,"2008M04","Variación anual","12 Otros bienes y servicios",3.1
"13390",13390,"2008M03","Variación anual","12 Otros bienes y servicios",3.1
"13391",13391,"2008M02","Variación anual","12 Otros bienes y servicios",3.1
"13392",13392,"2008M01","Variación anual","12 Otros bienes y servicios",2.4
"13393",13393,"2007M12","Variación anual","12 Otros bienes y servicios",3
"13394",13394,"2007M11","Variación anual","12 Otros bienes y servicios",3
"13395",13395,"2007M10","Variación anual","12 Otros bienes y servicios",3
"13396",13396,"2007M09","Variación anual","12 Otros bienes y servicios",3
"13397",13397,"2007M08","Variación anual","12 Otros bienes y servicios",3.1
"13398",13398,"2007M07","Variación anual","12 Otros bienes y servicios",3.1
"13399",13399,"2007M06","Variación anual","12 Otros bienes y servicios",3.2
"13400",13400,"2007M05","Variación anual","12 Otros bienes y servicios",3.4
"13401",13401,"2007M04","Variación anual","12 Otros bienes y servicios",3.5
"13402",13402,"2007M03","Variación anual","12 Otros bienes y servicios",3.5
"13403",13403,"2007M02","Variación anual","12 Otros bienes y servicios",3.7
"13404",13404,"2007M01","Variación anual","12 Otros bienes y servicios",3.8
"13405",13405,"2006M12","Variación anual","12 Otros bienes y servicios",3.9
"13406",13406,"2006M11","Variación anual","12 Otros bienes y servicios",3.9
"13407",13407,"2006M10","Variación anual","12 Otros bienes y servicios",4
"13408",13408,"2006M09","Variación anual","12 Otros bienes y servicios",4
"13409",13409,"2006M08","Variación anual","12 Otros bienes y servicios",3.9
"13410",13410,"2006M07","Variación anual","12 Otros bienes y servicios",3.9
"13411",13411,"2006M06","Variación anual","12 Otros bienes y servicios",3.7
"13412",13412,"2006M05","Variación anual","12 Otros bienes y servicios",3.5
"13413",13413,"2006M04","Variación anual","12 Otros bienes y servicios",3.4
"13414",13414,"2006M03","Variación anual","12 Otros bienes y servicios",3.4
"13415",13415,"2006M02","Variación anual","12 Otros bienes y servicios",3.1
"13416",13416,"2006M01","Variación anual","12 Otros bienes y servicios",3.4
"13417",13417,"2005M12","Variación anual","12 Otros bienes y servicios",3.4
"13418",13418,"2005M11","Variación anual","12 Otros bienes y servicios",3.2
"13419",13419,"2005M10","Variación anual","12 Otros bienes y servicios",3.2
"13420",13420,"2005M09","Variación anual","12 Otros bienes y servicios",3.1
"13421",13421,"2005M08","Variación anual","12 Otros bienes y servicios",3.1
"13422",13422,"2005M07","Variación anual","12 Otros bienes y servicios",3.1
"13423",13423,"2005M06","Variación anual","12 Otros bienes y servicios",3.1
"13424",13424,"2005M05","Variación anual","12 Otros bienes y servicios",3.1
"13425",13425,"2005M04","Variación anual","12 Otros bienes y servicios",3.1
"13426",13426,"2005M03","Variación anual","12 Otros bienes y servicios",3
"13427",13427,"2005M02","Variación anual","12 Otros bienes y servicios",3
"13428",13428,"2005M01","Variación anual","12 Otros bienes y servicios",2.5
"13429",13429,"2004M12","Variación anual","12 Otros bienes y servicios",2.8
"13430",13430,"2004M11","Variación anual","12 Otros bienes y servicios",2.9
"13431",13431,"2004M10","Variación anual","12 Otros bienes y servicios",2.9
"13432",13432,"2004M09","Variación anual","12 Otros bienes y servicios",2.9
"13433",13433,"2004M08","Variación anual","12 Otros bienes y servicios",3.1
"13434",13434,"2004M07","Variación anual","12 Otros bienes y servicios",3
"13435",13435,"2004M06","Variación anual","12 Otros bienes y servicios",3
"13436",13436,"2004M05","Variación anual","12 Otros bienes y servicios",3.1
"13437",13437,"2004M04","Variación anual","12 Otros bienes y servicios",3
"13438",13438,"2004M03","Variación anual","12 Otros bienes y servicios",2.9
"13439",13439,"2004M02","Variación anual","12 Otros bienes y servicios",3.3
"13440",13440,"2004M01","Variación anual","12 Otros bienes y servicios",3.3
"13441",13441,"2003M12","Variación anual","12 Otros bienes y servicios",3.1
"13442",13442,"2003M11","Variación anual","12 Otros bienes y servicios",3.1
"13443",13443,"2003M10","Variación anual","12 Otros bienes y servicios",3.1
"13444",13444,"2003M09","Variación anual","12 Otros bienes y servicios",3.2
"13445",13445,"2003M08","Variación anual","12 Otros bienes y servicios",3.2
"13446",13446,"2003M07","Variación anual","12 Otros bienes y servicios",3.3
"13447",13447,"2003M06","Variación anual","12 Otros bienes y servicios",3.4
"13448",13448,"2003M05","Variación anual","12 Otros bienes y servicios",3.4
"13449",13449,"2003M04","Variación anual","12 Otros bienes y servicios",3.5
"13450",13450,"2003M03","Variación anual","12 Otros bienes y servicios",3.6
"13451",13451,"2003M02","Variación anual","12 Otros bienes y servicios",3.4
"13452",13452,"2003M01","Variación anual","12 Otros bienes y servicios",3.4
"13453",13453,"2002M12","Variación anual","12 Otros bienes y servicios",3.9
"13454",13454,"2002M11","Variación anual","12 Otros bienes y servicios",3.9
"13455",13455,"2002M10","Variación anual","12 Otros bienes y servicios",3.8
"13456",13456,"2002M09","Variación anual","12 Otros bienes y servicios",4.1
"13457",13457,"2002M08","Variación anual","12 Otros bienes y servicios",4
"13458",13458,"2002M07","Variación anual","12 Otros bienes y servicios",4
"13459",13459,"2002M06","Variación anual","12 Otros bienes y servicios",4.2
"13460",13460,"2002M05","Variación anual","12 Otros bienes y servicios",4.2
"13461",13461,"2002M04","Variación anual","12 Otros bienes y servicios",4.2
"13462",13462,"2002M03","Variación anual","12 Otros bienes y servicios",4.3
"13463",13463,"2002M02","Variación anual","12 Otros bienes y servicios",4.5
"13464",13464,"2002M01","Variación anual","12 Otros bienes y servicios",4.3
"13465",13465,"2023M12","Variación en lo que va de año","12 Otros bienes y servicios",3.8
"13466",13466,"2023M11","Variación en lo que va de año","12 Otros bienes y servicios",3.8
"13467",13467,"2023M10","Variación en lo que va de año","12 Otros bienes y servicios",3.6
